id: 0x420001c5, name: OFO003_DEFAULT.PNX, group: 0x1000005f, partId: 0x74000007
id: 0x420007aa, name: HEADHAIRF002U_DEFAULT.PNX, group: 0x1000032d, partId: 0x74000007
id: 0x420007af, name: HEADHAIRF003B_DEFAULT.PNX, group: 0x1000032e, partId: 0x74000007
id: 0x420007b0, name: HEADHAIRF003C_DEFAULT.PNX, group: 0x1000032f, partId: 0x74000007
id: 0x420007b1, name: HEADHAIRF004B_DEFAULT.PNX, group: 0x10000330, partId: 0x74000007
id: 0x420007b2, name: HEADHAIRF004C_DEFAULT.PNX, group: 0x10000331, partId: 0x74000007
id: 0x420007b7, name: HEADHAIRF005B_DEFAULT.PNX, group: 0x10000332, partId: 0x74000007
id: 0x420007b8, name: HEADHAIRF005C_DEFAULT.PNX, group: 0x10000333, partId: 0x74000007
id: 0x420007b9, name: HEADHAIRF006B_DEFAULT.PNX, group: 0x10000334, partId: 0x74000007
id: 0x420007ba, name: HEADHAIRF006C_DEFAULT.PNX, group: 0x10000335, partId: 0x74000007
id: 0x420007bf, name: HEADHAIRF007B_DEFAULT.PNX, group: 0x10000336, partId: 0x74000007
id: 0x420007c0, name: HEADHAIRF007C_DEFAULT.PNX, group: 0x10000337, partId: 0x74000007
id: 0x420007c1, name: HEADHAIRF008B_DEFAULT.PNX, group: 0x10000338, partId: 0x74000007
id: 0x420007c2, name: HEADHAIRF008C_DEFAULT.PNX, group: 0x10000339, partId: 0x74000007
id: 0x420007c7, name: HEADHAIRF009B_DEFAULT.PNX, group: 0x1000033a, partId: 0x74000007
id: 0x420007c8, name: HEADHAIRF009C_DEFAULT.PNX, group: 0x1000033b, partId: 0x74000007
id: 0x420007c9, name: HEADHAIRF010B_DEFAULT.PNX, group: 0x1000033c, partId: 0x74000007
id: 0x420007ca, name: HEADHAIRF010C_DEFAULT.PNX, group: 0x1000033d, partId: 0x74000007
id: 0x420007cf, name: HEADHAIRF011B_DEFAULT.PNX, group: 0x1000033e, partId: 0x74000007
id: 0x420007d0, name: HEADHAIRF012B_DEFAULT.PNX, group: 0x1000033f, partId: 0x74000007
id: 0x420007d1, name: HEADHAIRF013B_DEFAULT.PNX, group: 0x10000340, partId: 0x74000007
id: 0x420007d2, name: HEADHAIRF014B_DEFAULT.PNX, group: 0x10000341, partId: 0x74000007
id: 0x420007d7, name: HEADHAIRF015B_DEFAULT.PNX, group: 0x10000342, partId: 0x74000007
id: 0x420007d8, name: HEADHAIRM001B_DEFAULT.PNX, group: 0x10000343, partId: 0x74000007
id: 0x420007d9, name: HEADHAIRM001C_DEFAULT.PNX, group: 0x10000344, partId: 0x74000007
id: 0x420007da, name: HEADHAIRM002B_DEFAULT.PNX, group: 0x10000345, partId: 0x74000007
id: 0x420007df, name: HEADHAIRM002C_DEFAULT.PNX, group: 0x10000346, partId: 0x74000007
id: 0x420007e0, name: HEADHAIRM003B_DEFAULT.PNX, group: 0x10000347, partId: 0x74000007
id: 0x420007e1, name: HEADHAIRM003C_DEFAULT.PNX, group: 0x10000348, partId: 0x74000007
id: 0x420007e2, name: HEADHAIRM004B_DEFAULT.PNX, group: 0x10000349, partId: 0x74000007
id: 0x420007ec, name: OPF033_DEFAULT.PNX, group: 0x1000024f, partId: 0x74000007
id: 0x420007ed, name: OPF034_DEFAULT.PNX, group: 0x10000250, partId: 0x74000007
id: 0x420007f0, name: OPT016_REACT.PNX, group: 0x1000017a, partId: 0x74000129
id: 0x420007f1, name: HEADHAIRM004C_DEFAULT.PNX, group: 0x1000034a, partId: 0x74000007
id: 0x420007f2, name: MON020_DEADB.PNX, group: 0x10000078, partId: 0x70000010
id: 0x420007f3, name: HEADHAIRM005B_DEFAULT.PNX, group: 0x1000034b, partId: 0x74000007
id: 0x420007f4, name: HEADHAIRM005C_DEFAULT.PNX, group: 0x1000034c, partId: 0x74000007
id: 0x420007f5, name: HEADHAIRM006B_DEFAULT.PNX, group: 0x1000034d, partId: 0x74000007
id: 0x420007f6, name: HEADHAIRM006C_DEFAULT.PNX, group: 0x1000034e, partId: 0x74000007
id: 0x420007f7, name: HEADHAIRM007B_DEFAULT.PNX, group: 0x1000034f, partId: 0x74000007
id: 0x420007f8, name: HEADHAIRM007C_DEFAULT.PNX, group: 0x10000350, partId: 0x74000007
id: 0x420007f9, name: HEADHAIRM008B_DEFAULT.PNX, group: 0x10000351, partId: 0x74000007
id: 0x420007fa, name: HEADHAIRM008C_DEFAULT.PNX, group: 0x10000352, partId: 0x74000007
id: 0x420007fb, name: HEADHAIRM009B_DEFAULT.PNX, group: 0x10000353, partId: 0x74000007
id: 0x420007fc, name: HEADHAIRM010B_DEFAULT.PNX, group: 0x10000354, partId: 0x74000007
id: 0x420007fd, name: HEADHAIRM011B_DEFAULT.PNX, group: 0x10000355, partId: 0x74000007
id: 0x420007fe, name: HEADHAIRM012B_DEFAULT.PNX, group: 0x10000356, partId: 0x74000007
id: 0x420007ff, name: HEADHAIRM013B_DEFAULT.PNX, group: 0x10000357, partId: 0x74000007
id: 0x42000800, name: HEADHAIRM014B_DEFAULT.PNX, group: 0x10000358, partId: 0x74000007
id: 0x42000801, name: HEADHAIRM015B_DEFAULT.PNX, group: 0x10000359, partId: 0x74000007
id: 0x42000802, name: LOWERF001B_DEFAULT.PNX, group: 0x1000035a, partId: 0x74000007
id: 0x42000803, name: LOWERF001C_DEFAULT.PNX, group: 0x1000035b, partId: 0x74000007
id: 0x42000804, name: LOWERF001U_DEFAULT.PNX, group: 0x1000035c, partId: 0x74000007
id: 0x42000805, name: LOWERF002B_DEFAULT.PNX, group: 0x1000035d, partId: 0x74000007
id: 0x42000806, name: LOWERF002C_DEFAULT.PNX, group: 0x1000035e, partId: 0x74000007
id: 0x42000807, name: LOWERF002U_DEFAULT.PNX, group: 0x1000035f, partId: 0x74000007
id: 0x42000808, name: LOWERF003B_DEFAULT.PNX, group: 0x10000360, partId: 0x74000007
id: 0x42000809, name: LOWERF003C_DEFAULT.PNX, group: 0x10000361, partId: 0x74000007
id: 0x4200080a, name: LOWERF004B_DEFAULT.PNX, group: 0x10000362, partId: 0x74000007
id: 0x4200080b, name: LOWERF004C_DEFAULT.PNX, group: 0x10000363, partId: 0x74000007
id: 0x4200080c, name: LOWERF005B_DEFAULT.PNX, group: 0x10000364, partId: 0x74000007
id: 0x4200080d, name: LOWERF005C_DEFAULT.PNX, group: 0x10000365, partId: 0x74000007
id: 0x4200080e, name: LOWERF006B_DEFAULT.PNX, group: 0x10000366, partId: 0x74000007
id: 0x4200080f, name: LOWERF006C_DEFAULT.PNX, group: 0x10000367, partId: 0x74000007
id: 0x42000810, name: LOWERF007B_DEFAULT.PNX, group: 0x10000368, partId: 0x74000007
id: 0x42000811, name: LOWERF008B_DEFAULT.PNX, group: 0x10000369, partId: 0x74000007
id: 0x42000812, name: LOWERF008C_DEFAULT.PNX, group: 0x1000036a, partId: 0x74000007
id: 0x42000813, name: LOWERF009B_DEFAULT.PNX, group: 0x1000036b, partId: 0x74000007
id: 0x42000814, name: LOWERF009C_DEFAULT.PNX, group: 0x1000036c, partId: 0x74000007
id: 0x42000815, name: LOWERF010B_DEFAULT.PNX, group: 0x1000036d, partId: 0x74000007
id: 0x42000816, name: LOWERF010C_DEFAULT.PNX, group: 0x1000036e, partId: 0x74000007
id: 0x42000817, name: LOWERF011B_DEFAULT.PNX, group: 0x1000036f, partId: 0x74000007
id: 0x42000818, name: LOWERF012B_DEFAULT.PNX, group: 0x10000370, partId: 0x74000007
id: 0x42000819, name: LOWERF013B_DEFAULT.PNX, group: 0x10000371, partId: 0x74000007
id: 0x4200081a, name: LOWERF014B_DEFAULT.PNX, group: 0x10000372, partId: 0x74000007
id: 0x4200081b, name: LOWERF015B_DEFAULT.PNX, group: 0x10000373, partId: 0x74000007
id: 0x4200081c, name: LOWERM001B_DEFAULT.PNX, group: 0x10000374, partId: 0x74000007
id: 0x4200081d, name: LOWERM001C_DEFAULT.PNX, group: 0x10000375, partId: 0x74000007
id: 0x4200081e, name: LOWERM002B_DEFAULT.PNX, group: 0x10000376, partId: 0x74000007
id: 0x4200081f, name: LOWERM002C_DEFAULT.PNX, group: 0x10000377, partId: 0x74000007
id: 0x42000820, name: LOWERM003B_DEFAULT.PNX, group: 0x10000378, partId: 0x74000007
id: 0x42000821, name: LOWERM003C_DEFAULT.PNX, group: 0x10000379, partId: 0x74000007
id: 0x42000822, name: LOWERM004B_DEFAULT.PNX, group: 0x1000037a, partId: 0x74000007
id: 0x42000823, name: LOWERM004C_DEFAULT.PNX, group: 0x1000037b, partId: 0x74000007
id: 0x42000824, name: LOWERM005B_DEFAULT.PNX, group: 0x1000037c, partId: 0x74000007
id: 0x42000825, name: LOWERM005C_DEFAULT.PNX, group: 0x1000037d, partId: 0x74000007
id: 0x42000826, name: LOWERM006B_DEFAULT.PNX, group: 0x1000037e, partId: 0x74000007
id: 0x42000827, name: LOWERM006C_DEFAULT.PNX, group: 0x1000037f, partId: 0x74000007
id: 0x42000828, name: LOWERM007B_DEFAULT.PNX, group: 0x10000380, partId: 0x74000007
id: 0x42000829, name: LOWERM007C_DEFAULT.PNX, group: 0x10000381, partId: 0x74000007
id: 0x4200082a, name: LOWERM008B_DEFAULT.PNX, group: 0x10000382, partId: 0x74000007
id: 0x4200082b, name: LOWERM008C_DEFAULT.PNX, group: 0x10000383, partId: 0x74000007
id: 0x4200082c, name: LOWERM009B_DEFAULT.PNX, group: 0x10000384, partId: 0x74000007
id: 0x4200082d, name: LOWERM010B_DEFAULT.PNX, group: 0x10000385, partId: 0x74000007
id: 0x4200082e, name: LOWERM011B_DEFAULT.PNX, group: 0x10000386, partId: 0x74000007
id: 0x4200082f, name: LOWERM012B_DEFAULT.PNX, group: 0x10000387, partId: 0x74000007
id: 0x42000830, name: LOWERM013B_DEFAULT.PNX, group: 0x10000388, partId: 0x74000007
id: 0x42000831, name: LOWERM014B_DEFAULT.PNX, group: 0x10000389, partId: 0x74000007
id: 0x42000832, name: LOWERM015B_DEFAULT.PNX, group: 0x1000038a, partId: 0x74000007
id: 0x42000833, name: UPPERF001B_DEFAULT.PNX, group: 0x1000038b, partId: 0x74000007
id: 0x42000834, name: UPPERF001C_DEFAULT.PNX, group: 0x1000038c, partId: 0x74000007
id: 0x42000835, name: UPPERF001U_DEFAULT.PNX, group: 0x1000038d, partId: 0x74000007
id: 0x42000836, name: UPPERF002B_DEFAULT.PNX, group: 0x1000038e, partId: 0x74000007
id: 0x42000837, name: UPPERF002U_DEFAULT.PNX, group: 0x1000038f, partId: 0x74000007
id: 0x42000838, name: UPPERF003B_DEFAULT.PNX, group: 0x10000390, partId: 0x74000007
id: 0x42000839, name: UPPERF004B_DEFAULT.PNX, group: 0x10000391, partId: 0x74000007
id: 0x4200083a, name: UPPERF004C_DEFAULT.PNX, group: 0x10000392, partId: 0x74000007
id: 0x4200083b, name: UPPERF005B_DEFAULT.PNX, group: 0x10000393, partId: 0x74000007
id: 0x4200083c, name: UPPERF005C_DEFAULT.PNX, group: 0x10000394, partId: 0x74000007
id: 0x4200083d, name: UPPERF006B_DEFAULT.PNX, group: 0x10000395, partId: 0x74000007
id: 0x4200083e, name: UPPERF006C_DEFAULT.PNX, group: 0x10000396, partId: 0x74000007
id: 0x4200083f, name: UPPERF007B_DEFAULT.PNX, group: 0x10000397, partId: 0x74000007
id: 0x42000840, name: UPPERF008B_DEFAULT.PNX, group: 0x10000398, partId: 0x74000007
id: 0x42000841, name: UPPERF008C_DEFAULT.PNX, group: 0x10000399, partId: 0x74000007
id: 0x42000842, name: UPPERF009B_DEFAULT.PNX, group: 0x1000039a, partId: 0x74000007
id: 0x42000843, name: UPPERF009C_DEFAULT.PNX, group: 0x1000039b, partId: 0x74000007
id: 0x42000844, name: UPPERF010B_DEFAULT.PNX, group: 0x1000039c, partId: 0x74000007
id: 0x42000845, name: UPPERF010C_DEFAULT.PNX, group: 0x1000039d, partId: 0x74000007
id: 0x42000846, name: UPPERF011B_DEFAULT.PNX, group: 0x1000039e, partId: 0x74000007
id: 0x42000847, name: UPPERF012B_DEFAULT.PNX, group: 0x1000039f, partId: 0x74000007
id: 0x42000848, name: UPPERF013B_DEFAULT.PNX, group: 0x100003a0, partId: 0x74000007
id: 0x42000849, name: UPPERF014B_DEFAULT.PNX, group: 0x100003a1, partId: 0x74000007
id: 0x4200084a, name: UPPERF015B_DEFAULT.PNX, group: 0x100003a2, partId: 0x74000007
id: 0x4200084b, name: UPPERM001B_DEFAULT.PNX, group: 0x100003a3, partId: 0x74000007
id: 0x4200084c, name: UPPERM001C_DEFAULT.PNX, group: 0x100003a4, partId: 0x74000007
id: 0x4200084d, name: UPPERM002B_DEFAULT.PNX, group: 0x100003a5, partId: 0x74000007
id: 0x4200084e, name: UPPERM002C_DEFAULT.PNX, group: 0x100003a6, partId: 0x74000007
id: 0x4200084f, name: UPPERM003B_DEFAULT.PNX, group: 0x100003a7, partId: 0x74000007
id: 0x42000850, name: UPPERM003C_DEFAULT.PNX, group: 0x100003a8, partId: 0x74000007
id: 0x42000851, name: UPPERM004B_DEFAULT.PNX, group: 0x100003a9, partId: 0x74000007
id: 0x42000852, name: UPPERM004C_DEFAULT.PNX, group: 0x100003aa, partId: 0x74000007
id: 0x42000853, name: UPPERM005B_DEFAULT.PNX, group: 0x100003ab, partId: 0x74000007
id: 0x42000854, name: UPPERM005C_DEFAULT.PNX, group: 0x100003ac, partId: 0x74000007
id: 0x42000855, name: UPPERM006B_DEFAULT.PNX, group: 0x100003ad, partId: 0x74000007
id: 0x42000856, name: UPPERM006C_DEFAULT.PNX, group: 0x100003ae, partId: 0x74000007
id: 0x42000857, name: UPPERM007B_DEFAULT.PNX, group: 0x100003af, partId: 0x74000007
id: 0x42000858, name: UPPERM007C_DEFAULT.PNX, group: 0x100003b0, partId: 0x74000007
id: 0x42000859, name: UPPERM008B_DEFAULT.PNX, group: 0x100003b1, partId: 0x74000007
id: 0x4200085a, name: UPPERM008C_DEFAULT.PNX, group: 0x100003b2, partId: 0x74000007
id: 0x4200085b, name: UPPERM009B_DEFAULT.PNX, group: 0x100003b3, partId: 0x74000007
id: 0x4200085c, name: UPPERM010B_DEFAULT.PNX, group: 0x100003b4, partId: 0x74000007
id: 0x4200085d, name: UPPERM011B_DEFAULT.PNX, group: 0x100003b5, partId: 0x74000007
id: 0x4200085e, name: UPPERM012B_DEFAULT.PNX, group: 0x100003b6, partId: 0x74000007
id: 0x4200085f, name: UPPERM013B_DEFAULT.PNX, group: 0x100003b7, partId: 0x74000007
id: 0x42000860, name: UPPERM014B_DEFAULT.PNX, group: 0x100003b8, partId: 0x74000007
id: 0x42000861, name: UPPERM015B_DEFAULT.PNX, group: 0x100003b9, partId: 0x74000007
id: 0x42000862, name: MON020_DOWNA.PNX, group: 0x10000078, partId: 0x70000189
id: 0x42000863, name: MON020_GROGGYA.PNX, group: 0x10000078, partId: 0x70000011
id: 0x42000865, name: MON020_SLEEPA.PNX, group: 0x10000078, partId: 0x700001e5
id: 0x42000866, name: MON020_SURPRISEA.PNX, group: 0x10000078, partId: 0x70000012
id: 0x42000867, name: MON021_DAMAGEB.PNX, group: 0x10000079, partId: 0x70000176
id: 0x42000868, name: MON021_DAMAGEC.PNX, group: 0x10000079, partId: 0x7000000e
id: 0x42000869, name: MON021_DAMAGED.PNX, group: 0x10000079, partId: 0x7000000f
id: 0x4200086a, name: MON021_DEADB.PNX, group: 0x10000079, partId: 0x70000010
id: 0x4200086b, name: MON021_DOWNA.PNX, group: 0x10000079, partId: 0x70000189
id: 0x4200086c, name: MON021_GROGGYA.PNX, group: 0x10000079, partId: 0x70000011
id: 0x4200086d, name: MON021_SLEEPA.PNX, group: 0x10000079, partId: 0x700001e5
id: 0x4200086e, name: MON021_SURPRISEA.PNX, group: 0x10000079, partId: 0x70000012
id: 0x4200086f, name: MON021_UPA.PNX, group: 0x10000079, partId: 0x700001fe
id: 0x42000870, name: MON022_DAMAGEB.PNX, group: 0x1000007a, partId: 0x70000176
id: 0x42000871, name: MON022_DAMAGEC.PNX, group: 0x1000007a, partId: 0x7000000e
id: 0x42000872, name: MON022_DAMAGED.PNX, group: 0x1000007a, partId: 0x7000000f
id: 0x42000873, name: MON022_DEADB.PNX, group: 0x1000007a, partId: 0x70000010
id: 0x42000874, name: MON022_DOWNA.PNX, group: 0x1000007a, partId: 0x70000189
id: 0x42000875, name: MON022_GROGGYA.PNX, group: 0x1000007a, partId: 0x70000011
id: 0x42000876, name: MON022_SLEEPA.PNX, group: 0x1000007a, partId: 0x700001e5
id: 0x42000877, name: MON022_SURPRISEA.PNX, group: 0x1000007a, partId: 0x70000012
id: 0x42000878, name: MON022_UPA.PNX, group: 0x1000007a, partId: 0x700001fe
id: 0x4200087a, name: MON023_DAMAGEB.PNX, group: 0x1000007b, partId: 0x70000176
id: 0x4200087b, name: MON023_DAMAGEC.PNX, group: 0x1000007b, partId: 0x7000000e
id: 0x4200087c, name: MON023_DAMAGED.PNX, group: 0x1000007b, partId: 0x7000000f
id: 0x4200087d, name: MON023_DEADB.PNX, group: 0x1000007b, partId: 0x70000010
id: 0x4200087e, name: MON023_DOWNA.PNX, group: 0x1000007b, partId: 0x70000189
id: 0x4200087f, name: MON023_GROGGYA.PNX, group: 0x1000007b, partId: 0x70000011
id: 0x42000881, name: MON023_SLEEPA.PNX, group: 0x1000007b, partId: 0x700001e5
id: 0x42000882, name: MON023_SURPRISEA.PNX, group: 0x1000007b, partId: 0x70000012
id: 0x42000883, name: MON023_UPA.PNX, group: 0x1000007b, partId: 0x700001fe
id: 0x42000884, name: MON030_DAMAGEB.PNX, group: 0x1000007c, partId: 0x70000176
id: 0x42000885, name: MON030_DAMAGEC.PNX, group: 0x1000007c, partId: 0x7000000e
id: 0x42000886, name: MON030_DAMAGED.PNX, group: 0x1000007c, partId: 0x7000000f
id: 0x42000887, name: MON030_DEADB.PNX, group: 0x1000007c, partId: 0x70000010
id: 0x42000888, name: MON030_DOWNA.PNX, group: 0x1000007c, partId: 0x70000189
id: 0x42000889, name: MON030_GROGGYA.PNX, group: 0x1000007c, partId: 0x70000011
id: 0x4200088a, name: MON030_SLEEPA.PNX, group: 0x1000007c, partId: 0x700001e5
id: 0x4200088b, name: MON030_SURPRISEA.PNX, group: 0x1000007c, partId: 0x70000012
id: 0x4200088c, name: MON030_UPA.PNX, group: 0x1000007c, partId: 0x700001fe
id: 0x4200088d, name: MON031_DAMAGEB.PNX, group: 0x1000007d, partId: 0x70000176
id: 0x4200088e, name: MON031_DAMAGEC.PNX, group: 0x1000007d, partId: 0x7000000e
id: 0x4200088f, name: MON031_DAMAGED.PNX, group: 0x1000007d, partId: 0x7000000f
id: 0x42000890, name: MON031_DEADB.PNX, group: 0x1000007d, partId: 0x70000010
id: 0x42000891, name: MON031_DOWNA.PNX, group: 0x1000007d, partId: 0x70000189
id: 0x42000892, name: MON031_GROGGYA.PNX, group: 0x1000007d, partId: 0x70000011
id: 0x42000893, name: MON031_SLEEPA.PNX, group: 0x1000007d, partId: 0x700001e5
id: 0x42000894, name: MON031_SURPRISEA.PNX, group: 0x1000007d, partId: 0x70000012
id: 0x42000895, name: MON031_UPA.PNX, group: 0x1000007d, partId: 0x700001fe
id: 0x42000896, name: MON033_DAMAGEB.PNX, group: 0x1000007e, partId: 0x70000176
id: 0x42000897, name: MON033_DAMAGEC.PNX, group: 0x1000007e, partId: 0x7000000e
id: 0x42000898, name: MON033_DAMAGED.PNX, group: 0x1000007e, partId: 0x7000000f
id: 0x42000899, name: MON033_DEADB.PNX, group: 0x1000007e, partId: 0x70000010
id: 0x4200089a, name: MON033_DOWNA.PNX, group: 0x1000007e, partId: 0x70000189
id: 0x4200089b, name: MON033_GROGGYA.PNX, group: 0x1000007e, partId: 0x70000011
id: 0x4200089c, name: MON033_SLEEPA.PNX, group: 0x1000007e, partId: 0x700001e5
id: 0x4200089d, name: MON033_SURPRISEA.PNX, group: 0x1000007e, partId: 0x70000012
id: 0x4200089e, name: MON033_UPA.PNX, group: 0x1000007e, partId: 0x700001fe
id: 0x4200089f, name: MON034_DAMAGEB.PNX, group: 0x1000007f, partId: 0x70000176
id: 0x420008a0, name: MON034_DAMAGEC.PNX, group: 0x1000007f, partId: 0x7000000e
id: 0x420008a1, name: MON034_DAMAGED.PNX, group: 0x1000007f, partId: 0x7000000f
id: 0x420008a2, name: MON034_DEADB.PNX, group: 0x1000007f, partId: 0x70000010
id: 0x420008a3, name: MON034_DOWNA.PNX, group: 0x1000007f, partId: 0x70000189
id: 0x420008a4, name: MON034_GROGGYA.PNX, group: 0x1000007f, partId: 0x70000011
id: 0x420008a5, name: MON034_SLEEPA.PNX, group: 0x1000007f, partId: 0x700001e5
id: 0x420008a6, name: MON034_SURPRISEA.PNX, group: 0x1000007f, partId: 0x70000012
id: 0x420008a7, name: MON034_UPA.PNX, group: 0x1000007f, partId: 0x700001fe
id: 0x420008a8, name: MON035_DAMAGEB.PNX, group: 0x10000080, partId: 0x70000176
id: 0x420008a9, name: MON035_DAMAGEC.PNX, group: 0x10000080, partId: 0x7000000e
id: 0x420008aa, name: MON035_DAMAGED.PNX, group: 0x10000080, partId: 0x7000000f
id: 0x420008ab, name: MON035_DEADB.PNX, group: 0x10000080, partId: 0x70000010
id: 0x420008ac, name: MON035_DOWNA.PNX, group: 0x10000080, partId: 0x70000189
id: 0x420008ad, name: MON035_GROGGYA.PNX, group: 0x10000080, partId: 0x70000011
id: 0x420008ae, name: MON035_SLEEPA.PNX, group: 0x10000080, partId: 0x700001e5
id: 0x420008af, name: MON035_SURPRISEA.PNX, group: 0x10000080, partId: 0x70000012
id: 0x420008b0, name: MON035_UPA.PNX, group: 0x10000080, partId: 0x700001fe
id: 0x420008b1, name: MON036_DAMAGEB.PNX, group: 0x10000081, partId: 0x70000176
id: 0x420008b2, name: MON036_DAMAGEC.PNX, group: 0x10000081, partId: 0x7000000e
id: 0x420008b3, name: MON036_DAMAGED.PNX, group: 0x10000081, partId: 0x7000000f
id: 0x420008b4, name: MON036_DEADB.PNX, group: 0x10000081, partId: 0x70000010
id: 0x420008b5, name: MON036_DOWNA.PNX, group: 0x10000081, partId: 0x70000189
id: 0x420008b6, name: MON036_GROGGYA.PNX, group: 0x10000081, partId: 0x70000011
id: 0x420008b8, name: MON036_SLEEPA.PNX, group: 0x10000081, partId: 0x700001e5
id: 0x420008b9, name: MON036_SURPRISEA.PNX, group: 0x10000081, partId: 0x70000012
id: 0x420008ba, name: MON036_UPA.PNX, group: 0x10000081, partId: 0x700001fe
id: 0x420008bb, name: MON037_DAMAGEB.PNX, group: 0x10000082, partId: 0x70000176
id: 0x420008bc, name: MON037_DAMAGEC.PNX, group: 0x10000082, partId: 0x7000000e
id: 0x420008bd, name: MON037_DAMAGED.PNX, group: 0x10000082, partId: 0x7000000f
id: 0x420008be, name: MON037_DEADB.PNX, group: 0x10000082, partId: 0x70000010
id: 0x420008bf, name: MON037_DOWNA.PNX, group: 0x10000082, partId: 0x70000189
id: 0x420008c0, name: MON037_GROGGYA.PNX, group: 0x10000082, partId: 0x70000011
id: 0x420008c1, name: MON037_SLEEPA.PNX, group: 0x10000082, partId: 0x700001e5
id: 0x420008c2, name: MON037_SURPRISEA.PNX, group: 0x10000082, partId: 0x70000012
id: 0x420008c3, name: MON037_UPA.PNX, group: 0x10000082, partId: 0x700001fe
id: 0x42000916, name: OPI003_03_DEFAULT.PNX, group: 0x10000254, partId: 0x74000007
id: 0x42000917, name: OPI003_04_DEFAULT.PNX, group: 0x10000255, partId: 0x74000007
id: 0x42000918, name: OPI003_05_DEFAULT.PNX, group: 0x10000256, partId: 0x74000007
id: 0x42000919, name: OPI003_06_DEFAULT.PNX, group: 0x10000257, partId: 0x74000007
id: 0x4200091a, name: OBO024_DEFAULT.PNX, group: 0x100001de, partId: 0x74000007
id: 0x4200093b, name: DART001_THROW.PNX, group: 0x10000120, partId: 0x70000019
id: 0x4200093c, name: DART002_THROW.PNX, group: 0x10000121, partId: 0x70000019
id: 0x4200093d, name: DART003_THROW.PNX, group: 0x10000122, partId: 0x70000019
id: 0x4200093e, name: DART004_THROW.PNX, group: 0x100002c7, partId: 0x70000019
id: 0x4200093f, name: DART005_THROW.PNX, group: 0x100002c8, partId: 0x70000019
id: 0x42000940, name: KNIFE006_THROW.PNX, group: 0x100002d1, partId: 0x70000019
id: 0x42000941, name: RING001_THROW.PNX, group: 0x10000133, partId: 0x70000019
id: 0x4200097a, name: OPT055_DEFAULT.PNX, group: 0x10000251, partId: 0x74000007
id: 0x4200097b, name: OPT062_DEFAULT.PNX, group: 0x10000252, partId: 0x74000007
id: 0x4200097c, name: OPT063_DEFAULT.PNX, group: 0x10000253, partId: 0x74000007
id: 0x42000b26, name: TARGET_BLOWL_E.PNX, group: 0x100003fa, partId: 0x70000068
id: 0x42000b27, name: TARGET_BLOWL_F.PNX, group: 0x100003fa, partId: 0x70000069
